2015-05-21 18:58:15,6032,5.458,0.013,3.825
2015-05-21 18:58:20,6033,6.719,0.061,7.933
2015-05-21 18:58:25,6034,5.458,0.007,-0.658
2015-05-21 18:58:30,6035,10.08,0.074,7.56
2015-05-21 18:58:35,6036,9.66,0.088,-1.031
2015-05-21 18:58:40,6037,5.878,-0.007,-1.031
2015-05-21 18:58:45,6038,1.252,0.108,5.319
2015-05-21 18:58:50,6039,5.458,0.044,1.583
2015-05-21 18:58:55,6040,2.514,0.071,7.933
2015-05-21 18:59:00,6041,4.196,0.102,-0.284
2015-05-21 18:59:05,6042,5.037,0.051,4.945
2015-05-21 18:59:10,6043,8.4,0.03,-1.405
2015-05-21 18:59:15,6044,7.14,0.03,4.572
2015-05-21 18:59:20,6045,9.66,0.057,3.825
2015-05-21 18:59:25,6046,4.196,0.047,4.945
2015-05-21 18:59:30,6047,8.82,0.081,7.186
2015-05-21 18:59:35,6048,8.82,0.047,1.583
2015-05-21 18:59:40,6049,4.617,0.027,3.825
2015-05-21 18:59:45,6050,1.252,0.047,4.572
2015-05-21 18:59:50,6051,1.673,0.051,5.692
2015-05-21 18:59:55,6052,5.037,0.074,-1.031
2015-05-21 19:00:00,6053,9.66,0.037,4.198
2015-05-21 19:00:05,6054,1.252,0.078,-1.031
2015-05-21 19:00:10,6055,4.196,0.04,7.933
2015-05-21 19:15:15,6236,8.82,0.01,3.825
2015-05-21 19:15:20,6237,4.196,0.04,-1.031
2015-05-21 19:15:25,6238,1.673,0.01,-1.031
2015-05-21 19:15:30,6239,7.981,0.01,-1.031
2015-05-21 19:15:35,6240,7.14,0.03,7.933
2015-05-21 19:15:40,6241,5.037,0.013,1.583
2015-05-21 19:15:45,6242,6.719,0.017,4.198
2015-05-21 19:15:50,6243,9.24,0.054,-0.284
2015-05-21 19:15:55,6244,1.673,0.074,0.089
2015-05-21 19:16:00,6245,9.66,0.023,4.945
2015-05-21 19:16:05,6246,2.934,0.023,3.825
2015-05-21 19:16:10,6247,6.719,0.023,3.825
2015-05-21 19:16:15,6248,6.299,-0.004,-0.284
2015-05-21 19:16:20,6249,4.196,0.013,6.813
2015-05-21 19:16:25,6250,5.878,0.037,3.451
2015-05-21 19:16:30,6251,10.08,0.088,8.31
2015-05-21 19:16:35,6252,3.775,0.04,3.077
2015-05-21 19:16:40,6253,7.14,0.01,-0.284
2015-05-21 19:16:45,6254,10.08,0.071,3.825
2015-05-21 19:16:50,6255,5.458,0.044,-0.658
2015-05-21 19:16:55,6256,5.458,0.071,5.319
2015-05-21 19:17:00,6257,1.673,0.061,3.825
2015-05-21 19:17:05,6258,8.82,0.051,4.572
2015-05-21 19:17:10,6259,1.252,0.02,4.945
2015-05-21 19:17:15,6260,5.458,0.037,0.089
2015-05-21 19:17:20,6261,6.299,0.064,7.933
2015-05-21 19:17:25,6262,6.719,0.064,4.572
2015-05-21 19:17:30,6263,1.252,0.044,3.451
2015-05-21 19:17:35,6264,5.037,0.013,3.077
2015-05-21 19:17:40,6265,4.617,0.0,2.704
2015-05-21 19:17:45,6266,0.832,0.03,3.825
2015-05-21 19:17:50,6267,3.775,0.054,2.704
2015-05-21 19:17:55,6268,5.878,0.0,1.957
2015-05-21 19:18:00,6269,4.617,0.034,-1.405
2015-05-21 19:18:05,6270,9.66,0.091,-1.031
2015-05-21 19:18:10,6271,4.617,0.03,0.463
2015-05-21 19:18:15,6272,5.878,-0.014,-0.658
2015-05-21 19:18:20,6273,6.299,0.013,4.198
2015-05-21 19:18:25,6274,3.775,0.034,4.198
2015-05-21 19:18:30,6275,2.514,0.064,-0.658
2015-05-21 19:18:35,6276,5.878,0.017,3.451
2015-05-21 19:18:40,6277,5.458,-0.01,4.572
2015-05-21 19:18:45,6278,2.514,0.037,3.825
2015-05-21 19:18:50,6279,4.196,0.047,3.825
2015-05-21 19:18:55,6280,5.458,-0.01,4.572
2015-05-21 19:19:00,6281,6.719,0.081,-1.405
2015-05-21 19:19:05,6282,2.514,0.078,0.089
2015-05-21 19:19:10,6283,2.514,0.057,-0.284
2015-05-21 19:19:15,6284,5.037,0.006,-0.658
2015-05-21 19:19:20,6285,5.037,0.04,7.186
2015-05-21 19:19:25,6286,2.514,0.064,1.583
2015-05-21 19:19:30,6287,5.878,0.061,0.463
2015-05-21 19:19:35,6288,6.299,0.01,3.451
2015-05-21 19:19:40,6289,7.56,0.01,3.825
2015-05-21 19:19:45,6290,2.093,0.061,7.933
2015-05-21 19:19:50,6291,7.56,0.054,7.933
2015-05-21 19:19:55,6292,5.458,0.044,0.463
2015-05-21 19:20:00,6293,6.299,0.02,-1.031
2015-05-21 19:20:05,6294,1.673,0.044,3.825
2015-05-21 19:20:10,6295,7.981,0.037,-1.405
2015-05-21 19:20:15,6296,5.878,-0.007,4.572
2015-05-21 19:20:20,6297,4.196,0.044,-0.284
2015-05-21 19:20:25,6298,3.775,0.037,5.319
2015-05-21 19:20:30,6299,5.878,0.037,4.572
2015-05-21 19:20:35,6300,5.458,0.04,1.957
2015-05-21 19:20:40,6301,1.673,0.057,0.463
2015-05-21 19:20:45,6302,7.56,0.006,-1.031
2015-05-21 19:20:50,6303,0.832,0.074,-0.658
2015-05-21 19:20:55,6304,5.878,0.04,-0.658
2015-05-21 19:21:00,6305,2.093,0.044,5.692
2015-05-21 19:21:05,6306,4.196,0.051,-1.405
2015-05-21 19:21:10,6307,4.617,0.078,-0.658
2015-05-21 19:21:15,6308,1.673,0.02,-0.658
2015-05-21 19:21:20,6309,4.196,0.044,4.198
2015-05-21 19:21:25,6310,0.832,0.088,-1.031
2015-05-21 19:21:30,6311,0.832,0.047,-1.031
2015-05-21 19:21:35,6312,4.196,0.068,-1.031
2015-05-21 19:21:40,6313,7.981,0.01,4.198
2015-05-21 19:21:45,6314,5.037,0.034,-0.658
2015-05-21 19:21:50,6315,5.458,0.071,-1.405
2015-05-21 19:21:55,6316,4.196,0.044,-1.405
2015-05-21 19:22:00,6317,4.196,0.02,6.066
2015-05-21 19:22:05,6318,2.093,0.051,3.825
2015-05-21 19:22:10,6319,7.14,0.037,5.319
2015-05-21 19:22:15,6320,5.458,0.051,7.186
2015-05-21 19:22:20,6321,5.458,0.068,3.825
2015-05-21 19:22:25,6322,2.093,0.061,7.56
2015-05-21 19:22:30,6323,6.299,0.037,7.186
2015-05-21 19:22:35,6324,8.82,0.068,3.451
2015-05-21 19:22:40,6325,0.832,0.04,3.077
2015-05-21 19:22:45,6326,8.4,0.02,3.825
2015-05-21 19:22:50,6327,5.458,0.068,4.572
2015-05-21 19:22:55,6328,6.299,0.02,4.945
2015-05-21 19:23:00,6329,9.66,0.078,3.451
2015-05-21 19:23:05,6330,6.299,0.03,4.198
2015-05-21 19:23:10,6331,6.299,0.095,-0.284
2015-05-21 19:23:15,6332,4.617,0.01,3.825
2015-05-21 19:23:20,6333,10.08,0.064,3.451
2015-05-21 19:23:25,6334,5.878,-0.021,3.077
2015-05-21 19:23:30,6335,2.093,0.0,3.825
2015-05-21 19:23:35,6336,5.458,0.02,3.451
2015-05-21 19:23:40,6337,9.66,0.044,2.33
2015-05-21 19:23:45,6338,6.299,0.017,5.319
2015-05-21 19:23:50,6339,1.252,0.04,4.198
2015-05-21 19:23:55,6340,5.878,-0.007,3.825
2015-05-21 19:24:00,6341,5.458,0.0,4.945
2015-05-21 19:24:05,6342,7.14,0.037,6.813
2015-05-21 19:24:10,6343,7.14,0.037,5.319
2015-05-21 19:24:15,6344,5.458,0.051,4.572
2015-05-21 19:24:20,6345,6.299,-0.004,2.704
2015-05-21 19:24:25,6346,5.037,0.017,8.31
2015-05-21 19:24:30,6347,1.252,0.078,6.066
2015-05-21 19:24:35,6348,6.299,0.04,3.451
2015-05-21 19:24:40,6349,6.299,0.081,-1.031
2015-05-21 19:24:45,6350,7.56,0.006,4.945
2015-05-21 19:24:50,6351,3.355,0.057,5.319
2015-05-21 19:24:55,6352,7.981,0.044,3.077
2015-05-21 19:25:00,6353,9.66,0.071,7.56
2015-05-21 19:25:05,6354,7.981,0.057,-1.031
2015-05-21 19:25:10,6355,1.252,0.081,7.186
2015-05-21 19:25:15,6356,8.4,0.088,3.451
2015-05-21 19:25:20,6357,1.252,0.017,4.198
2015-05-21 19:25:25,6358,5.037,0.044,7.933
2015-05-21 19:25:30,6359,4.617,0.074,1.957
2015-05-21 19:25:35,6360,4.617,-0.024,3.451
2015-05-21 19:25:40,6361,9.66,0.078,3.077
2015-05-21 19:25:45,6362,7.14,0.061,6.813
2015-05-21 19:25:50,6363,8.4,0.091,8.31
2015-05-21 19:25:55,6364,5.037,0.051,3.825
2015-05-21 19:26:00,6365,5.878,0.057,4.945
2015-05-21 19:26:05,6366,2.093,0.091,6.066
2015-05-21 19:26:10,6367,6.299,0.044,-0.284
2015-05-21 19:26:15,6368,7.14,0.054,5.692
2015-05-21 19:26:20,6369,6.719,0.085,7.186
2015-05-21 19:26:25,6370,7.14,0.03,4.572
2015-05-21 19:26:30,6371,3.775,0.078,3.077
2015-05-21 19:26:35,6372,4.617,-0.004,4.945
2015-05-21 19:26:40,6373,6.299,-0.014,4.198
2015-05-21 19:26:45,6374,4.617,0.034,5.319
2015-05-21 19:26:50,6375,8.82,0.088,-0.658
2015-05-21 19:26:55,6376,6.719,0.02,4.198
2015-05-21 19:27:00,6377,1.673,0.061,3.825
2015-05-21 19:27:05,6378,6.299,0.04,4.571
2015-05-21 19:27:10,6379,6.719,0.057,3.077
2015-05-21 19:27:15,6380,3.355,0.057,4.198
2015-05-21 19:27:20,6381,4.196,0.091,-0.658
2015-05-21 19:27:25,6382,6.299,0.027,4.571
2015-05-21 19:27:30,6383,2.514,0.023,5.318
2015-05-21 19:27:35,6384,2.093,0.047,2.33
2015-05-21 19:27:40,6385,7.14,0.074,0.463
2015-05-21 19:27:45,6386,5.457,0.044,4.571
2015-05-21 19:27:50,6387,4.196,0.003,4.198
2015-05-21 19:27:55,6388,7.56,0.006,4.198
2015-05-21 19:28:00,6389,7.981,0.017,5.318
2015-05-21 19:28:05,6390,2.093,0.074,7.933
2015-05-21 19:28:10,6391,0.831,0.044,4.571
2015-05-21 19:28:15,6392,4.196,0.04,7.559
2015-05-21 19:28:20,6393,5.037,0.04,3.824
2015-05-21 19:28:25,6394,0.831,0.061,3.077
2015-05-21 19:28:30,6395,3.355,0.061,3.824
2015-05-21 19:28:35,6396,2.934,0.105,-1.031
2015-05-21 19:28:40,6397,6.299,0.081,4.571
2015-05-21 19:28:45,6398,5.457,0.05,-0.658
2015-05-21 19:28:50,6399,2.514,0.05,-0.284
2015-05-21 19:28:55,6400,7.56,0.044,-0.284
2015-05-21 19:29:00,6401,4.616,0.095,0.463
2015-05-21 19:29:05,6402,1.252,0.05,-1.031
2015-05-21 19:29:10,6403,4.196,0.044,0.089
2015-05-21 19:29:15,6404,1.252,0.03,0.089
2015-05-21 19:29:20,6405,9.66,0.101,-1.405
2015-05-21 19:29:25,6406,9.66,0.04,0.089
2015-05-21 19:29:30,6407,4.196,-0.004,3.824
2015-05-21 19:29:35,6408,1.252,0.05,4.945
2015-05-21 19:29:40,6409,2.514,0.105,-1.031
2015-05-21 19:29:45,6410,2.093,0.034,5.318
2015-05-21 19:29:50,6411,5.878,0.034,3.077
2015-05-21 19:29:55,6412,6.299,0.098,6.065
2015-05-21 19:30:00,6413,7.981,0.02,4.571
2015-05-21 19:30:05,6414,4.196,0.074,7.933
2015-05-21 19:30:10,6415,4.196,0.064,4.945
2015-05-21 19:30:20,6417,6.719,0.067,7.933
2015-05-21 19:30:25,6418,9.24,0.095,5.692
2015-05-21 19:30:30,6419,6.719,0.03,0.089
2015-05-21 19:30:35,6420,7.981,0.05,0.463
2015-05-21 19:30:40,6421,4.196,0.101,-1.405
2015-05-21 19:30:45,6422,9.24,0.013,0.089
2015-05-21 19:30:50,6423,5.037,-0.007,4.945
2015-05-21 19:30:55,6424,3.775,0.081,4.571
2015-05-21 19:31:00,6425,5.037,0.037,-0.658
2015-05-21 19:31:05,6426,7.139,0.04,4.945
2015-05-21 19:31:10,6427,3.775,0.05,5.318
2015-05-21 19:31:15,6428,0.831,0.02,4.571
2015-05-21 19:31:20,6429,2.093,0.04,0.836
2015-05-21 19:31:25,6430,3.775,0.037,5.318
2015-05-21 19:31:30,6431,9.24,0.057,6.812
2015-05-21 19:31:35,6432,1.252,0.071,1.583
2015-05-21 19:31:40,6433,2.934,0.044,5.318
2015-05-21 19:31:45,6434,3.775,0.016,-1.032
2015-05-21 19:31:50,6435,7.139,0.047,0.836
2015-05-21 19:31:55,6436,3.775,0.084,-1.032
2015-05-21 19:32:00,6437,4.196,-0.001,-0.285
2015-05-21 19:32:05,6438,0.831,0.02,4.571
2015-05-21 19:32:10,6439,4.616,0.033,5.692
2015-05-21 19:32:15,6440,7.139,0.095,7.933
2015-05-21 19:32:20,6441,1.252,0.081,6.439
2015-05-21 19:32:25,6442,4.616,0.061,-1.032
2015-05-21 19:32:30,6443,8.4,0.095,-0.658
2015-05-21 19:32:35,6444,4.616,0.04,7.186
2015-05-21 19:32:40,6445,4.196,0.081,-0.285
2015-05-21 19:32:45,6446,6.719,0.013,4.198
2015-05-21 19:32:50,6447,4.196,0.003,2.704
2015-05-21 19:32:55,6448,7.56,0.016,3.824
2015-05-21 19:33:00,6449,1.673,0.033,5.318
2015-05-21 19:33:05,6450,9.24,0.078,7.559
2015-05-21 19:33:10,6451,5.457,0.074,6.812
2015-05-21 19:33:15,6452,6.719,0.03,-1.032
2015-05-21 19:33:20,6453,2.514,0.084,3.824
2015-05-21 19:33:25,6454,5.457,0.02,-1.032
2015-05-21 19:33:30,6455,6.298,0.047,5.318
2015-05-21 19:33:35,6456,7.14,0.037,3.824
2015-05-21 19:33:40,6457,7.981,0.023,5.318
2015-05-21 19:33:45,6458,9.66,0.044,4.945
2015-05-21 19:33:50,6459,7.56,0.081,-1.405
2015-05-21 19:33:55,6460,1.252,0.047,-0.658
2015-05-21 19:34:00,6461,1.252,0.033,-0.658
2015-05-21 19:34:05,6462,8.4,0.006,4.198
2015-05-21 19:34:10,6463,1.673,0.078,7.933
2015-05-21 19:34:15,6464,4.616,0.078,0.089
2015-05-21 19:34:20,6465,2.514,0.078,7.933
2015-05-21 19:34:25,6466,1.252,0.067,2.704
2015-05-21 19:34:30,6467,7.14,0.054,4.945
2015-05-21 19:34:35,6468,1.252,0.071,6.439
2015-05-21 19:34:40,6469,2.093,0.013,4.571
2015-05-21 19:34:45,6470,4.196,0.105,0.089
2015-05-21 19:34:50,6471,5.878,-0.014,-0.284
2015-05-21 19:34:55,6472,8.4,0.071,-1.405
2015-05-21 19:35:00,6473,8.82,0.057,2.33
2015-05-21 19:35:05,6474,1.673,0.05,3.824
2015-05-21 19:35:10,6475,5.037,0.017,3.824
2015-05-21 19:35:15,6476,7.981,0.033,4.945
2015-05-21 19:35:20,6477,9.66,0.071,7.933
2015-05-21 19:35:25,6478,0.831,0.047,-1.031
2015-05-21 19:35:30,6479,7.14,0.027,7.186
2015-05-21 19:35:35,6480,9.24,-0.011,1.583
2015-05-21 19:35:40,6481,2.934,0.033,-0.284
2015-05-21 19:35:45,6482,9.24,0.01,3.824
2015-05-21 19:35:50,6483,5.457,0.054,5.318
2015-05-21 19:35:55,6484,8.4,0.044,5.692
2015-05-21 19:36:00,6485,2.934,0.081,7.933
2015-05-21 19:36:05,6486,4.196,0.03,-1.405
2015-05-21 19:36:10,6487,8.4,0.01,1.21
2015-05-21 19:36:15,6488,1.252,0.044,5.318
2015-05-21 19:36:20,6489,1.673,0.037,4.945
2015-05-21 19:36:25,6490,5.878,0.078,6.065
2015-05-21 19:36:30,6491,4.616,0.017,-1.031
2015-05-21 19:36:35,6492,7.14,-0.007,-0.284
2015-05-21 19:36:40,6493,8.4,0.091,5.692
2015-05-21 19:36:45,6494,5.037,-0.011,4.198
2015-05-21 19:36:50,6495,8.4,0.044,5.692
2015-05-21 19:36:55,6496,9.24,0.101,7.933
2015-05-21 19:37:00,6497,2.934,0.071,4.571
2015-05-21 19:37:05,6498,3.775,0.108,-0.658
2015-05-21 19:37:10,6499,0.831,0.023,3.077
2015-05-21 19:37:15,6500,2.093,0.027,4.571
2015-05-21 19:37:20,6501,8.82,0.074,5.318
2015-05-21 19:37:25,6502,9.24,0.084,4.945
2015-05-21 19:37:30,6503,4.196,0.017,-1.031
2015-05-21 19:37:35,6504,4.616,0.044,-0.284
2015-05-21 19:37:40,6505,7.981,0.057,1.583
2015-05-21 19:37:45,6506,5.458,0.084,7.933
2015-05-21 19:37:50,6507,0.831,0.047,3.824
2015-05-21 19:37:55,6508,3.775,0.074,2.33
2015-05-21 19:38:00,6509,7.981,0.098,0.463
2015-05-21 19:38:05,6510,5.878,0.04,5.318
2015-05-21 19:38:10,6511,1.673,0.034,4.198
2015-05-21 19:38:15,6512,5.878,0.064,6.065
2015-05-21 19:38:20,6513,2.093,0.067,7.559
2015-05-21 19:38:25,6514,5.037,0.003,1.21
2015-05-21 19:38:30,6515,4.196,0.074,-1.405
2015-05-21 19:38:35,6516,7.56,0.03,3.451
2015-05-21 19:38:40,6517,3.355,0.064,4.198
2015-05-21 19:38:45,6518,5.878,0.04,-1.405
2015-05-21 19:38:50,6519,0.832,0.047,1.957
2015-05-21 19:38:55,6520,2.514,0.044,4.945
2015-05-21 19:39:00,6521,7.981,0.081,1.21
2015-05-21 19:39:05,6522,1.673,0.074,6.439
2015-05-21 19:39:10,6523,4.196,0.037,4.945
2015-05-21 19:39:15,6524,6.299,0.04,-1.031
2015-05-21 19:39:20,6525,6.299,0.044,5.318
2015-05-21 19:39:25,6526,2.093,0.044,1.957
2015-05-21 19:39:30,6527,5.878,0.006,3.077
2015-05-21 19:39:35,6528,2.514,0.084,8.31
2015-05-21 19:39:40,6529,5.878,-0.004,4.945
2015-05-21 19:39:45,6530,4.616,0.023,-0.658
2015-05-21 19:39:50,6531,6.719,0.061,2.33
2015-05-21 19:39:55,6532,5.037,0.034,4.571
2015-05-21 19:40:00,6533,4.196,0.017,4.945
2015-05-21 19:40:05,6534,7.14,0.101,0.089
2015-05-21 19:40:10,6535,5.458,0.054,-0.284
2015-05-21 19:40:15,6536,5.878,0.027,0.089
2015-05-21 19:40:20,6537,1.252,0.057,2.33
2015-05-21 19:40:25,6538,2.093,0.078,8.31
2015-05-21 19:40:30,6539,5.878,0.112,1.583
2015-05-21 19:40:35,6540,6.719,0.091,-1.032
2015-05-21 19:40:40,6541,7.14,0.054,-1.032
2015-05-21 19:40:45,6542,2.934,0.095,4.571
2015-05-21 19:40:50,6543,8.82,0.101,8.31
2015-05-21 19:40:55,6544,3.775,0.084,-0.658
2015-05-21 19:41:00,6545,4.196,0.006,-1.032
2015-05-21 19:41:05,6546,9.66,0.074,3.451
2015-05-21 19:41:10,6547,2.934,0.074,7.933
2015-05-21 19:41:15,6548,5.457,0.067,-1.405
2015-05-21 19:41:20,6549,6.298,0.071,-0.285
2015-05-21 19:41:25,6550,5.037,0.006,-0.658
2015-05-21 19:41:30,6551,4.196,0.078,5.318
2015-05-21 19:41:35,6552,4.616,0.105,2.33
2015-05-21 19:41:40,6553,4.616,0.05,4.571
2015-05-21 19:41:45,6554,5.878,0.016,3.077
2015-05-21 19:41:50,6555,5.878,0.057,3.451
2015-05-21 19:41:55,6556,8.4,0.071,3.077
2015-05-21 19:42:00,6557,4.196,0.037,1.956
2015-05-21 19:42:05,6558,8.82,0.064,4.571
2015-05-21 19:42:10,6559,1.252,0.101,7.933
2015-05-21 19:42:15,6560,7.14,0.074,-1.032
2015-05-21 19:42:20,6561,5.457,0.064,8.31
2015-05-21 19:42:25,6562,6.298,0.033,1.956
2015-05-21 19:42:30,6563,2.093,0.057,3.824
2015-05-21 19:42:35,6564,4.196,0.04,8.31
2015-05-21 19:42:40,6565,5.457,0.057,3.824
2015-05-21 19:42:45,6566,2.093,0.03,0.463
2015-05-21 19:42:50,6567,4.196,0.003,4.571
2015-05-21 19:42:55,6568,4.616,0.016,1.21
2015-05-21 19:43:00,6569,1.673,0.033,5.318
2015-05-21 19:43:05,6570,9.24,0.081,6.065
